id,cleared,debit,credit,account_id,budget_goal_id,transaction_id,created_at,updated_at,date,account_reconciliation_id,account_reconciliations_id,account_balance_id
6756,f,11.32,,634,,462,"2018-05-08 12:36:58.319141","2018-05-08 14:45:07.808635",2018-04-10,,,2907
6757,t,,35.0,626,,463,"2018-05-08 12:36:58.342656","2018-05-08 16:58:54.057358",2018-04-10,46,,2075
6758,f,35.0,,639,,463,"2018-05-08 12:36:58.355966","2018-05-08 14:45:33.220661",2018-04-10,,,3526
6759,t,,4.28,626,,464,"2018-05-08 12:36:58.386563","2018-05-08 16:58:26.985579",2018-04-09,46,,2074
6760,f,4.28,,635,,464,"2018-05-08 12:36:58.398345","2018-05-08 14:42:57.498826",2018-04-09,,,3036
6761,t,,7.63,626,,465,"2018-05-08 12:36:58.421125","2018-05-08 16:58:31.877007",2018-04-09,46,,2074
6762,f,7.63,,634,,465,"2018-05-08 12:36:58.435950","2018-05-08 14:43:21.462303",2018-04-09,,,2906
6763,t,,8.1,626,,466,"2018-05-08 12:36:58.471467","2018-05-08 16:58:36.605540",2018-04-09,46,,2074
6764,f,8.1,,634,,466,"2018-05-08 12:36:58.488104","2018-05-08 14:43:57.013262",2018-04-09,,,2906
6765,t,,4.01,626,,467,"2018-05-08 12:36:58.517709","2018-05-08 16:58:10.502476",2018-04-07,46,,2072
6766,f,4.01,,639,,467,"2018-05-08 12:36:58.528509","2018-05-08 14:41:39.506507",2018-04-07,,,3523
6767,t,,4.55,626,,468,"2018-05-08 12:36:58.556497","2018-05-08 16:58:16.556649",2018-04-07,46,,2072
6768,f,4.55,,639,,468,"2018-05-08 12:36:58.575830","2018-05-08 14:42:02.608938",2018-04-07,,,3523
6769,t,,16.05,626,,469,"2018-05-08 12:36:58.600906","2018-05-08 16:58:20.883254",2018-04-07,46,,2072
6770,f,16.05,,634,,469,"2018-05-08 12:36:58.615941","2018-05-08 14:42:29.555141",2018-04-07,,,2904
6771,t,,8.55,626,,470,"2018-05-08 12:36:58.645226","2018-05-08 16:57:44.367932",2018-04-06,46,,2071
6772,f,8.55,,639,,470,"2018-05-08 12:36:58.660392","2018-05-08 14:39:47.353660",2018-04-06,,,3522
6773,t,,11.8,626,,471,"2018-05-08 12:36:58.703331","2018-05-08 16:57:49.505054",2018-04-06,46,,2071
6774,f,11.8,,634,,471,"2018-05-08 12:36:58.719758","2018-05-08 14:40:05.040519",2018-04-06,,,2903
6775,t,,16.99,626,,472,"2018-05-08 12:36:58.760196","2018-05-08 16:57:54.015932",2018-04-06,46,,2071
6776,f,16.99,,637,,472,"2018-05-08 12:36:58.774131","2018-05-08 14:40:26.400171",2018-04-06,,,3292
6777,t,,17.77,626,,473,"2018-05-08 12:36:58.800872","2018-05-08 16:58:05.937695",2018-04-06,46,,2071
6778,f,17.77,,637,,473,"2018-05-08 12:36:58.817669","2018-05-08 14:41:11.107096",2018-04-06,,,3292
6779,t,,1.37,626,,474,"2018-05-08 12:36:58.842373","2018-05-08 16:57:23.851406",2018-04-05,46,,2070
6780,f,1.37,,639,,474,"2018-05-08 12:36:58.857575","2018-05-08 13:17:55.436283",2018-04-05,,,3521
6781,t,,4.72,626,,475,"2018-05-08 12:36:58.884311","2018-05-08 16:57:28.016663",2018-04-05,46,,2070
6782,f,4.72,,638,,475,"2018-05-08 12:36:58.896006","2018-05-08 13:18:16.311316",2018-04-05,,,3394
6783,t,,15.99,626,,476,"2018-05-08 12:36:58.921565","2018-05-08 16:57:33.515898",2018-04-05,46,,2070
6784,f,15.99,,637,,476,"2018-05-08 12:36:58.938359","2018-05-08 14:38:59.601490",2018-04-05,,,3291
6785,t,,33.95,626,,477,"2018-05-08 12:36:58.971382","2018-05-08 16:57:38.844269",2018-04-05,46,,2070
6786,f,33.95,,636,,477,"2018-05-08 12:36:58.987358","2018-05-08 14:39:18.148466",2018-04-05,,,3160
6787,t,,35.47,626,,478,"2018-05-08 12:36:59.012317","2018-05-08 16:57:18.658942",2018-04-04,46,,2069
6788,f,35.47,,634,,478,"2018-05-08 12:36:59.025588","2018-05-08 13:16:43.771303",2018-04-04,,,2901
6789,t,,18.87,626,,479,"2018-05-08 12:36:59.055816","2018-05-08 16:57:09.266852",2018-04-03,46,,2068
6790,f,18.87,,634,,479,"2018-05-08 12:36:59.068262","2018-05-08 13:15:33.861651",2018-04-03,,,2900
6791,t,,38.55,626,,480,"2018-05-08 12:36:59.090971","2018-05-08 16:57:13.773516",2018-04-03,46,,2068
6792,f,38.55,,633,,480,"2018-05-08 12:36:59.105199","2018-05-08 13:16:12.476123",2018-04-03,,,2769
6793,t,,4.63,626,,481,"2018-05-08 12:36:59.130568","2018-05-08 16:56:58.982789",2018-04-02,46,,2067
6794,f,4.63,,634,,481,"2018-05-08 12:36:59.145904","2018-05-08 13:15:19.110739",2018-04-02,,,2899
6797,t,,5.1,626,,483,"2018-05-08 13:01:50.508673","2018-05-08 17:04:38.207595",2018-05-06,,,2101
6798,f,5.1,,634,,483,"2018-05-08 13:01:50.526370","2018-05-08 13:03:05.975942",2018-05-06,,,2933
6799,t,,12.8,626,,484,"2018-05-08 13:01:50.554158","2018-05-08 17:04:42.987828",2018-05-06,,,2101
6800,f,12.8,,634,,484,"2018-05-08 13:01:50.569178","2018-05-08 13:03:22.412128",2018-05-06,,,2933
6801,f,5.0,,637,,430,"2018-05-08 15:42:07.131967","2018-05-08 15:42:07.131967",2018-04-28,,,3314
6802,f,10.99,,636,,451,"2018-05-08 16:39:52.924508","2018-05-08 16:39:52.924508",2018-04-16,,,3171
6803,f,,164.98,651,,485,"2018-05-08 17:59:12.974188","2018-05-08 17:59:12.974188",2018-03-31,,,4527
6804,t,164.98,,625,,485,"2018-05-08 17:59:13.015303","2018-05-08 17:59:18.817858",2018-03-31,49,,1933
6805,f,,484473.01,631,,328,"2018-05-08 18:57:31.520577","2018-05-08 18:57:31.520577",2018-01-01,,,2550
6806,f,16.08,,634,,486,"2018-05-08 19:20:28.559584","2018-05-08 19:25:41.751973",2018-04-13,,,2910
6807,t,,16.08,627,,486,"2018-05-08 19:20:30.225596","2018-05-08 19:34:43.469259",2018-04-13,50,,2156
6808,f,49.44,,637,3,495,"2018-05-08 19:22:15.023565","2018-05-08 19:26:27.015163",2018-04-13,,,3299
6809,t,,49.44,627,,495,"2018-05-08 19:22:16.567696","2018-05-08 19:34:46.180741",2018-04-13,50,,2156
6810,f,32.93,,636,,496,"2018-05-08 19:24:19.701916","2018-05-08 19:27:28.426365",2018-04-21,,,3176
6811,t,,54.83,627,,496,"2018-05-08 19:24:21.706709","2018-05-08 19:34:48.961360",2018-04-21,50,,2164
6812,f,21.9,,634,,496,"2018-05-08 19:28:00.845349","2018-05-08 19:28:17.924807",2018-04-21,,,2918
6813,f,,33.95,626,,497,"2018-05-08 19:39:50.526252","2018-05-08 19:39:50.526252",,,,
6814,f,33.95,,636,,497,"2018-05-08 19:40:31.917857","2018-05-08 19:40:31.917857",,,,
6815,f,,33.95,626,,498,"2018-05-08 19:43:35.278816","2018-05-08 19:43:35.278816",,,,
6816,f,33.95,,636,,498,"2018-05-08 19:43:53.705149","2018-05-08 19:43:53.705149",,,,
6817,f,,33.95,626,,499,"2018-05-08 19:45:04.950906","2018-05-08 19:45:04.950906",,,,
6818,f,33.95,,636,,499,"2018-05-08 19:45:27.851459","2018-05-08 19:45:27.851459",,,,
6819,f,,100.0,611,,500,"2018-05-08 19:49:54.222971","2018-05-08 19:49:54.222971",,,,
6820,f,100.0,,632,,500,"2018-05-08 19:50:24.242022","2018-05-08 19:50:24.242022",,,,
6821,t,,100.0,611,,501,"2018-05-08 20:16:01.177262","2018-05-09 12:13:36.457758",2018-05-07,,,26178
6822,f,100.0,,632,,501,"2018-05-08 20:16:15.257609","2018-05-09 12:13:36.206369",2018-05-07,,,2544
6823,f,,85.32,637,,502,"2018-05-08 20:19:30.501573","2018-05-08 20:19:30.501573",2018-05-03,,,3319
6824,t,85.32,,611,,502,"2018-05-08 20:19:30.542180","2018-05-08 20:19:40.160539",2018-05-03,,,26174
6825,f,53.0,,635,,503,"2018-05-08 20:20:00.320647","2018-05-09 12:04:03.819084",2018-05-08,,,3065
6826,f,,53.0,611,,503,"2018-05-08 20:20:00.361312","2018-05-09 12:04:04.016779",2018-05-08,,,26179
6828,f,2.75,,639,,505,"2018-05-09 11:57:54.603112","2018-05-09 12:00:21.472286",2018-05-06,,,3552
6829,f,,2.75,627,,505,"2018-05-09 11:57:54.862504","2018-05-09 11:57:54.862504",2018-05-06,,,2179
6830,f,2.73,,639,,506,"2018-05-09 12:10:47.212455","2018-05-09 12:10:47.212455",2018-05-08,,,3554
6831,f,,2.73,626,,506,"2018-05-09 12:10:47.449099","2018-05-09 12:10:47.449099",2018-05-08,,,2103
6832,f,8.78,,634,,507,"2018-05-09 12:12:45.114480","2018-05-09 12:12:45.114480",2018-05-07,,,2934
6833,f,,8.78,626,,507,"2018-05-09 12:12:45.359409","2018-05-09 12:12:45.359409",2018-05-07,,,2102
6834,f,,7.86,642,,508,"2018-05-09 12:14:48.907228","2018-05-09 12:14:48.907228",2018-05-06,,,3808
6835,f,7.86,,614,,508,"2018-05-09 12:14:49.176375","2018-05-09 12:14:49.176375",2018-05-06,,,523
6837,t,93.52,,611,,510,"2018-05-09 23:58:35.672187","2018-05-10 11:17:48.901617",2018-05-09,,,26180
6838,f,,93.52,633,,510,"2018-05-09 23:58:35.985314","2018-05-09 23:58:35.985314",2018-05-09,,,2805
6839,t,1272.25,,611,,511,"2018-05-10 00:03:51.057984","2018-05-10 11:17:46.154535",2018-05-09,,,26180
6840,f,,2720.65,641,,511,"2018-05-10 00:03:51.096880","2018-05-10 00:03:51.096880",2018-05-09,,,3685
6841,f,276.13,,635,,511,"2018-05-10 00:03:51.125058","2018-05-10 00:03:51.125058",2018-05-09,,,3066
6842,f,938.07,,649,,511,"2018-05-10 00:03:51.137938","2018-05-10 00:03:51.137938",2018-05-09,,,4471
6843,f,64.28,,646,,511,"2018-05-10 00:03:51.154298","2018-05-10 00:03:51.154298",2018-05-09,,,4337
6844,f,169.92,,648,,511,"2018-05-10 00:03:51.166694","2018-05-10 00:05:43.645429",2018-05-09,,,4467
6845,f,,75.0,641,,512,"2018-05-10 11:18:30.914598","2018-05-10 11:18:45.331225",2018-05-09,,,3685
6846,t,69.26,,611,,512,"2018-05-10 11:18:30.960425","2018-05-10 11:19:47.029665",2018-05-09,,,26180
6847,f,5.74,,648,,512,"2018-05-10 11:19:20.959505","2018-05-10 11:19:20.959505",2018-05-09,,,4467
6848,f,7.0,,639,,513,"2018-05-11 15:55:01.344362","2018-05-11 17:01:13.534641",2018-05-11,,,7874
6849,f,,7.0,615,,513,"2018-05-11 15:56:06.427374","2018-05-11 17:01:13.759644",2018-05-11,,,24319
6854,f,,100.0,611,,516,"2018-05-11 16:40:16.354381","2018-05-11 16:40:16.354381",2018-05-11,,,26182
6855,f,100.0,,615,,516,"2018-05-11 16:40:16.382240","2018-05-11 16:40:16.382240",2018-05-11,,,24319
6856,f,16.99,,636,,517,"2018-05-11 20:05:23.352109","2018-05-11 20:05:23.352109",2018-05-11,,,6770
6857,f,,16.99,626,,517,"2018-05-11 20:05:23.732619","2018-05-11 20:05:23.732619",2018-05-11,,,7863
6858,f,37.75,,633,,518,"2018-05-11 20:05:59.963255","2018-05-11 20:05:59.963255",2018-05-11,,,7197
6859,f,,37.75,626,,518,"2018-05-11 20:06:00.419720","2018-05-11 20:06:00.419720",2018-05-11,,,7863
6860,f,114.68,,633,4,519,"2018-05-11 20:08:01.913331","2018-05-11 20:09:02.165154",2018-05-10,,,7196
6861,f,,114.68,626,,519,"2018-05-11 20:08:02.297845","2018-05-11 20:08:02.297845",2018-05-10,,,7862
6862,f,21.86,,634,,520,"2018-05-11 21:31:11.043366","2018-05-11 21:31:11.043366",2018-05-11,,,7867
6863,f,,21.86,626,,520,"2018-05-11 21:31:11.598812","2018-05-11 21:31:11.598812",2018-05-11,,,7863
6864,f,1.13,,639,,521,"2018-05-11 21:32:45.352307","2018-05-11 21:35:18.701671",2018-05-11,,,7874
6865,f,,28.9,626,,521,"2018-05-11 21:32:45.726402","2018-05-11 21:32:45.726402",2018-05-11,,,7863
6866,f,10.98,,634,,521,"2018-05-11 21:34:00.582670","2018-05-11 21:35:30.683710",2018-05-11,,,7867
6867,f,16.79,,635,,521,"2018-05-11 21:35:08.395545","2018-05-11 21:35:08.395545",2018-05-11,,,7869
6868,f,8.47,,634,,522,"2018-05-11 21:36:47.316665","2018-05-11 21:36:47.316665",2018-05-10,,,7866
6869,f,,8.47,626,,522,"2018-05-11 21:36:47.750672","2018-05-11 21:36:47.750672",2018-05-10,,,7862
6884,f,,3.5,626,,523,"2018-05-13 16:00:28.602937","2018-05-13 16:15:20.743421",2018-05-12,,,24362
6885,f,3.5,,634,,523,"2018-05-13 16:00:28.614375","2018-05-13 16:22:38.711969",2018-05-12,,,24364
6886,f,,11.68,626,,524,"2018-05-13 17:27:54.723126","2018-05-13 18:23:14.695688",2018-05-13,,,24368
6887,f,11.68,,639,,524,"2018-05-13 17:27:54.740041","2018-05-13 18:23:14.709063",2018-05-13,,,24367
6888,f,,6.9,626,,525,"2018-05-13 17:29:10.866689","2018-05-13 17:29:10.866689",2018-05-13,,,24368
6889,f,6.9,,639,,525,"2018-05-13 17:29:10.881803","2018-05-13 17:29:10.881803",2018-05-13,,,24367
6890,f,,3.29,626,,526,"2018-05-13 17:30:43.877760","2018-05-13 17:30:43.877760",2018-05-12,,,24362
6891,f,3.29,,634,,526,"2018-05-13 17:30:43.891623","2018-05-13 17:30:43.891623",2018-05-12,,,24364
6892,f,,10.63,626,,527,"2018-05-13 23:15:01.314582","2018-05-13 23:15:01.314582",2018-05-13,,,24368
6893,f,10.63,,634,,527,"2018-05-13 23:15:01.325996","2018-05-13 23:15:01.325996",2018-05-13,,,24507
6894,f,,22.84,626,,528,"2018-05-13 23:15:30.333327","2018-05-13 23:15:30.333327",2018-05-13,,,24368
6895,f,22.84,,634,,528,"2018-05-13 23:15:30.352973","2018-05-13 23:15:30.352973",2018-05-13,,,24507
6896,f,0.03,,631,,358,"2018-05-14 01:11:56.332026","2018-05-14 01:11:56.332026",2018-02-26,,,26217
6897,f,,0.01,631,,24,"2018-05-14 01:13:19.386377","2018-05-14 01:13:19.386377",2018-01-03,,,24374
6898,f,,0.01,631,,29,"2018-05-14 01:14:08.003159","2018-05-14 01:14:08.003159",2018-01-05,,,24376
6899,f,,0.01,631,,69,"2018-05-14 01:15:03.702882","2018-05-14 01:15:03.702882",2018-01-17,,,24388
6900,f,,0.01,631,,113,"2018-05-14 01:30:56.523591","2018-05-14 01:30:56.523591",2018-01-31,,,26191
6901,f,0.01,,631,,114,"2018-05-14 01:31:31.877580","2018-05-15 12:12:44.729010",2018-01-31,,,26191
6902,f,0.01,,631,,153,"2018-05-14 01:32:09.059925","2018-05-14 01:32:09.059925",2018-02-12,,,26203
6903,f,,0.01,631,,265,"2018-05-14 01:33:14.208478","2018-05-14 01:33:14.208478",2018-03-14,,,26233
6904,f,0.02,,631,,303,"2018-05-14 01:33:51.842515","2018-05-14 01:33:51.842515",2018-03-24,,,26243
6905,f,0.03,,631,,359,"2018-05-14 01:34:43.974550","2018-05-14 01:34:43.974550",2018-03-16,,,26235
6906,f,,0.02,631,,360,"2018-05-14 01:35:27.082084","2018-05-14 01:35:27.082084",2018-03-20,,,26239
6907,f,0.03,,631,,361,"2018-05-14 01:36:07.533821","2018-05-14 01:36:07.533821",2018-04-13,,,26263
6908,f,,0.01,631,,362,"2018-05-14 01:36:46.294089","2018-05-14 01:36:46.294089",2018-04-13,,,26263
6909,f,0.02,,631,,406,"2018-05-14 01:37:33.317818","2018-05-14 01:37:33.317818",2018-04-27,,,26277
6910,f,0.01,,631,,370,"2018-05-14 01:38:10.322095","2018-05-14 01:38:10.322095",2018-04-25,,,26275
6911,f,,894.72,611,,529,"2018-05-14 02:17:15.014458","2018-05-14 02:17:15.014458",,,,
6912,f,894.72,,632,,529,"2018-05-14 02:17:15.032202","2018-05-14 02:17:15.032202",,,,
6913,f,,46.67,611,,530,"2018-05-14 02:44:52.067982","2018-05-15 12:27:42.830542",2018-05-15,,,26296
6914,f,46.67,,632,,530,"2018-05-14 02:44:52.077704","2018-05-15 12:27:42.840718",2018-05-15,,,26190
6915,f,,5.67,611,,531,"2018-05-14 03:32:16.234212","2018-05-14 21:57:47.127412",2018-05-14,,,26185
6916,f,5.67,,632,,531,"2018-05-14 03:32:16.243211","2018-05-14 21:57:47.143337",2018-05-14,,,26125
6917,f,,2.11,626,,532,"2018-05-14 21:56:44.326820","2018-05-14 21:56:44.326820",2018-05-14,,,26122
6918,f,2.11,,639,,532,"2018-05-14 21:56:44.338583","2018-05-14 21:56:44.338583",2018-05-14,,,26123
6919,f,,41.0,627,,533,"2018-05-15 11:58:09.646990","2018-05-15 11:58:09.646990",2018-05-15,,,26187
6920,f,41.0,,637,,533,"2018-05-15 11:58:09.658971","2018-05-15 11:58:09.658971",2018-05-15,,,26188
6921,f,,25.85,627,,534,"2018-05-15 12:15:44.801807","2018-05-15 12:15:44.801807",2018-05-15,,,26187
6922,f,25.85,,637,,534,"2018-05-15 12:15:44.811142","2018-05-15 12:15:44.811142",2018-05-15,,,26188
6923,f,,4000.0,611,,535,"2018-05-15 13:01:53.729785","2018-05-15 13:01:53.729785",2018-05-15,,,26296
6924,f,4000.0,,614,,535,"2018-05-15 13:01:53.746952","2018-05-15 13:01:53.746952",2018-05-15,,,26297
6925,f,,38.5,626,,536,"2018-05-15 21:38:33.949341","2018-05-15 21:38:33.949341",2018-05-15,,,26298
6926,f,38.5,,639,,536,"2018-05-15 21:38:33.963711","2018-05-15 21:38:33.963711",2018-05-15,,,26299
6927,f,,4.02,626,,537,"2018-05-15 21:39:10.176720","2018-05-15 21:39:10.176720",2018-05-15,,,26298
6928,f,4.02,,639,,537,"2018-05-15 21:39:10.192147","2018-05-15 21:39:10.192147",2018-05-15,,,26299
